track	t_best	t0	t1	bbox	score	lat	lon	alt
1237	22.0	22.0	22.0	523,415,4,2	24.9			
1238	104.0	104.0	104.0	1101,537,2,4	24.9			
1239	144.0	144.0	144.0	807,265,2,3	24.9			
1240	100.0	100.0	100.0	1641,1009,4,2	24.7			
1241	101.0	101.0	101.0	209,353,4,2	24.7			
1242	82.0	82.0	82.0	721,1003,4,2	24.6			
1243	34.0	34.0	34.0	341,557,4,4	24.5			
1244	16.0	16.0	16.0	1649,695,4,2	24.2			
1245	128.0	128.0	128.0	353,615,4,2	24.2			
1246	34.0	34.0	34.0	1461,33,2,6	24.0			
1247	37.0	37.0	37.0	75,985,2,4	23.9			
1248	18.0	18.0	18.0	1610,871,5,2	23.8			
1249	34.0	34.0	34.0	195,631,4,2	23.8			
1250	100.0	100.0	100.0	1462,871,3,4	23.8			
1251	20.0	20.0	20.0	660,253,3,4	23.7			
1252	10.0	10.0	10.0	190,0,3,3	23.5			
1253	149.0	149.0	149.0	1453,475,3,4	23.4			
1254	17.0	16.0	17.0	1893,196,4,2	23.3			
1255	38.0	38.0	38.0	657,169,4,2	23.2			
1256	149.0	149.0	149.0	715,433,4,2	23.2			
1257	78.0	78.0	78.0	1317,361,4,2	23.1			
1258	120.0	120.0	120.0	585,1033,4,3	23.1			
1259	38.0	38.0	38.0	749,1063,4,2	22.8			
1260	83.0	83.0	83.0	1835,873,4,2	22.8			
1261	123.0	123.0	123.0	83,485,2,3	22.8			
1262	43.0	43.0	43.0	1093,715,2,4	22.7			
1263	9.0	9.0	9.0	923,1015,2,6	22.6			
1264	40.0	40.0	40.0	225,11,2,4	22.5			
1265	13.0	13.0	13.0	1239,109,4,2	22.4			
1266	26.0	26.0	26.0	1299,899,4,2	22.2			
1267	46.0	46.0	46.0	297,945,2,4	22.1			
1268	10.0	10.0	10.0	1077,908,2,3	22.0			
1269	9.0	9.0	9.0	683,7,4,2	21.9			
1270	82.0	82.0	82.0	1363,1071,4,2	21.8			
1271	19.0	19.0	19.0	1347,789,4,2	21.6			
1272	74.0	74.0	74.0	105,757,3,2	21.5			
1273	21.0	21.0	21.0	350,353,3,2	21.3			
1274	75.0	75.0	75.0	1077,967,3,2	21.3			
1275	83.0	83.0	86.0	481,919,3,2	21.3			
1276	100.0	100.0	100.0	1735,423,2,3	21.2			
1277	73.0	73.0	73.0	188,553,3,2	21.1			
1278	86.0	86.0	86.0	580,505,3,3	21.1			
1279	149.0	149.0	149.0	1571,393,2,4	21.1			
1280	36.0	36.0	36.0	451,1017,3,2	21.0			
1281	85.0	85.0	85.0	497,57,4,2	21.0			
1282	22.0	22.0	22.0	1043,691,4,4	20.8			
1283	42.0	42.0	42.0	1824,579,3,2	20.8			
1284	83.0	83.0	83.0	594,911,3,2	20.7			
1285	17.0	17.0	17.0	1781,229,4,2	20.5			
1286	15.0	15.0	18.0	1237,425,4,2	20.5			
1287	74.0	74.0	74.0	1431,610,2,3	20.5			
1288	26.0	26.0	26.0	91,275,4,4	20.3			
1289	77.0	77.0	77.0	913,31,4,2	20.3			
1290	85.0	85.0	85.0	13,1053,4,2	20.2			
1291	101.0	101.0	101.0	372,711,3,2	20.0			
1292	102.0	102.0	102.0	1229,1007,4,2	20.0			
1293	119.0	119.0	119.0	1885,673,4,2	19.9			
1294	11.0	11.0	11.0	201,679,4,2	19.8			
1295	42.0	42.0	42.0	1719,629,2,4	19.8			
1296	46.0	46.0	46.0	473,139,2,4	19.7			
1297	36.0	36.0	36.0	1161,670,2,3	19.6			
1298	98.0	98.0	98.0	547,505,3,2	19.6			
1299	11.0	11.0	11.0	45,807,3,2	19.5			
1300	11.0	11.0	11.0	175,854,3,2	19.5			
1301	42.0	42.0	42.0	1462,569,3,2	19.5			
1302	8.0	8.0	8.0	109,321,4,2	19.4			
1303	74.0	74.0	74.0	1553,46,2,3	19.4			
