DJI_20260813183534_0014_Z_00m31s.jpg	33	34,827,10,9	49	167,143,108	192.5
DJI_20260813183534_0014_Z_00m31s.jpg	34	261,735,12,9	50	124,120,105	192.2
DJI_20260813183534_0014_Z_00m31s.jpg	35	129,1066,8,8	48	171,137,102	183.0
DJI_20260813183534_0014_Z_00m31s.jpg	36	268,477,4,13	49	87,86,89	174.9
DJI_20260813183534_0014_Z_00m31s.jpg	37	215,35,7,13	45	99,75,82	170.7
DJI_20260813183534_0014_Z_00m31s.jpg	38	1416,687,8,10	42	65,30,17	158.3
DJI_20260813183534_0014_Z_00m31s.jpg	39	230,316,6,13	37	134,139,152	158.2
DJI_20260813183534_0014_Z_00m31s.jpg	40	315,214,4,14	39	86,65,77	148.2
DJI_20260813183534_0014_Z_00m31s.jpg	41	725,1011,13,6	44	115,129,118	147.9
DJI_20260813183534_0014_Z_00m31s.jpg	42	252,426,6,11	39	112,121,121	144.1
DJI_20260813183534_0014_Z_00m31s.jpg	43	458,15,13,8	38	129,119,128	139.2
DJI_20260813183534_0014_Z_00m31s.jpg	44	236,400,6,10	37	104,108,111	136.8
DJI_20260813183534_0014_Z_00m31s.jpg	45	203,481,6,10	38	218,195,164	135.6
DJI_20260813183534_0014_Z_00m31s.jpg	46	11,173,9,8	35	182,158,147	134.8
DJI_20260813183534_0014_Z_00m31s.jpg	47	201,577,6,8	36	127,96,63	128.8
DJI_20260813183534_0014_Z_00m31s.jpg	48	380,659,4,14	37	89,71,81	126.7
DJI_20260813183534_0014_Z_00m31s.jpg	49	432,1075,10,5	29	186,153,117	126.6
DJI_20260813183534_0014_Z_00m31s.jpg	50	136,1035,7,10	30	192,167,170	122.2
DJI_20260813183534_0014_Z_00m31s.jpg	51	1793,236,5,9	34	57,24,17	119.3
DJI_20260813183534_0014_Z_00m31s.jpg	52	156,705,4,12	33	210,207,178	118.3
DJI_20260813183534_0014_Z_00m31s.jpg	53	261,403,11,4	34	104,109,109	118.1
DJI_20260813183534_0014_Z_00m31s.jpg	54	23,779,4,13	32	202,202,172	115.2
DJI_20260813183534_0014_Z_00m31s.jpg	55	183,550,9,7	32	153,128,95	113.2
DJI_20260813183534_0014_Z_00m31s.jpg	56	50,61,6,9	30	81,56,63	110.3
DJI_20260813183534_0014_Z_00m31s.jpg	57	235,1047,5,8	26	74,48,56	109.9
DJI_20260813183534_0014_Z_00m31s.jpg	58	982,371,17,2	34	90,74,78	107.2
DJI_20260813183534_0014_Z_00m31s.jpg	59	292,230,5,6	26	92,75,88	107.1
DJI_20260813183534_0014_Z_00m31s.jpg	60	342,418,11,9	35	121,140,133	107.1
DJI_20260813183534_0014_Z_00m31s.jpg	61	937,1045,9,4	27	174,159,166	103.7
DJI_20260813183534_0014_Z_00m31s.jpg	62	402,145,7,8	30	211,219,196	102.7
DJI_20260813183534_0014_Z_00m31s.jpg	63	249,818,2,15	30	199,195,166	102.2
DJI_20260813183534_0014_Z_00m31s.jpg	64	150,98,5,15	37	222,237,219	102.1
DJI_20260813183534_0014_Z_00m31s.jpg	65	41,839,6,6	24	143,115,80	96.9
DJI_20260813183534_0014_Z_00m31s.jpg	66	438,161,10,6	25	139,119,133	94.9
DJI_20260813183534_0014_Z_00m31s.jpg	67	148,722,4,14	28	105,83,61	94.3
DJI_20260813183534_0014_Z_00m31s.jpg	68	1436,976,7,6	24	86,83,69	93.1
DJI_20260813183534_0014_Z_00m31s.jpg	69	391,1042,4,7	22	129,85,63	88.9
DJI_20260813183534_0014_Z_00m31s.jpg	70	132,721,5,6	24	11,0,4	88.7
DJI_20260813183534_0014_Z_00m31s.jpg	71	217,1011,2,13	26	186,178,150	88.7
DJI_20260813183534_0014_Z_00m31s.jpg	72	353,1061,7,8	23	205,169,137	87.2
DJI_20260813183534_0014_Z_00m31s.jpg	73	358,1073,5,7	24	176,140,108	86.5
DJI_20260813183534_0014_Z_00m31s.jpg	74	442,325,7,4	24	206,216,191	86.3
DJI_20260813183534_0014_Z_00m31s.jpg	75	121,258,3,10	24	188,190,158	86.1
DJI_20260813183534_0014_Z_00m31s.jpg	76	145,692,5,6	25	187,177,147	86.1
DJI_20260813183534_0014_Z_00m31s.jpg	77	1354,859,6,5	23	116,135,124	85.8
DJI_20260813183534_0014_Z_00m31s.jpg	78	1433,702,8,3	24	59,25,15	84.6
DJI_20260813183534_0014_Z_00m31s.jpg	79	27,737,5,6	23	191,184,153	82.8
DJI_20260813183534_0014_Z_00m31s.jpg	80	189,558,4,13	25	110,74,45	79.6
DJI_20260813183534_0014_Z_00m31s.jpg	81	1287,1051,6,8	21	94,93,80	78.6
DJI_20260813183534_0014_Z_00m31s.jpg	82	168,51,4,6	19	96,70,86	77.5
DJI_20260813183534_0014_Z_00m31s.jpg	83	1749,230,9,7	26	70,36,24	77.0
DJI_20260813183534_0014_Z_00m31s.jpg	84	22,131,5,7	21	233,227,197	76.9
DJI_20260813183534_0014_Z_00m31s.jpg	85	932,234,6,5	21	85,71,77	74.0
DJI_20260813183534_0014_Z_00m31s.jpg	86	456,304,8,5	20	157,161,138	73.8
